,message_id,participant,utt,start_timestamp,end_timestamp,corr_utt,Label,Score,Category,Note
190,9efce135-3942-42e3-ba21-fac4ae8e5fc2,BLUE_ASIST1,yeah isn't like bone injury or severe damage,15:36:00,15:39:00,,55a,,info-request,
191,8e83cb97-3494-44c8-a9cc-4a8002cc56a5,RED_ASIST1,the one place where are you right now,15:40:00,15:42:00,,55b,1.0,info-provide,
192,20ca1880-670b-41e3-9c83-f36b8998da13,GREEN_ASIST1,where's K1,15:41:00,15:42:00,,56a,,info-request,
193,21bb9b52-4e9e-4d00-b530-5b4a86cbe311,BLUE_ASIST1,I'm here engineer here,15:43:00,15:45:00,,57a,,assert,
194,1c3837f1-ce6f-460b-b051-95625d01cb3a,RED_ASIST1,okay,15:46:00,15:46:00,,57b,1.0,acknowledge,
195,ab24be8c-f445-4ee2-a1fc-347162255096,RED_ASIST1,does the B,15:56:00,15:57:00,,,,,
196,068a80f9-f3fc-4d77-8be9-6ac3ac0e5356,GREEN_ASIST1,this was a b and then I replace these tiles if no victim here anymore,15:53:00,15:58:00,,58a,,assert,
197,841260bc-79c9-47c4-a798-a4daa15f640d,RED_ASIST1,okay engineer,16:1,16:1,,,,,
198,74608af0-b67f-4c85-9dac-6c8f44894690,RED_ASIST1,and I just,16:6,16:6,,,,,
199,14f6ee1a-ebb0-4768-be26-26591c9212e4,BLUE_ASIST1,yeah I trapped in zone a,16:9,16:10:00,,59a,,assert,
200,02347237-864e-4f0b-a8e2-aaa0e2b71876,GREEN_ASIST1,B victim,16:9,16:10:00,,60a,,assert,
201,50602cca-1266-4e0a-b829-3991ef377e46,RED_ASIST1,okay awesome,16:11:00,16:11:00,,60b,1.0,acknowledge,
202,8cc6d1e0-fd2e-472c-bc52-33c2cf7e87f4,GREEN_ASIST1,waitress,16:12:00,16:12:00,,,,,
203,feec8367-0c6f-4c29-8026-e64dad58b614,RED_ASIST1,it's K4 de door,16:15:00,16:20:00,,61a,,assert,
204,49c11bae-a5e6-4be5-8c16-12e36854f8e9,GREEN_ASIST1,I can go check that in a second once I finish running this victim down wait,16:21:00,16:25:00,,62a,,commit,
205,8de84514-6279-45ec-b456-faaa1070b60e,RED_ASIST1,okay yeah I'll go to I'm going to eat you for now,16:23:00,16:26:00,,62b.63a,1.0,acknowledge.commit,
206,4f600f35-0211-49e3-8a1a-7c2c55729a13,GREEN_ASIST1,alright sure,16:28:00,16:28:00,,63b,1.0,acknowledge,
207,770c72b5-8544-436f-b481-ada201b08c33,RED_ASIST1,yeah four minutes,16:31:00,16:31:00,,64a,,assert,
208,afc80e19-199d-47a6-8ed7-cfc44bd279d7,RED_ASIST1,yeah,16:34:00,16:34:00,,,,,
209,c7cca51b-7439-4936-bc19-f05714801b94,GREEN_ASIST1,I think we're doing well,16:33:00,16:34:00,,65a,,assert,
210,5be0b71a-5dac-4278-be2c-d7a149bb0cda,RED_ASIST1,okay,16:37:00,16:37:00,,65b,1.0,acknowledge,
211,bf5075b2-751a-43f7-972c-39c19b584162,RED_ASIST1,hey B,16:39:00,16:40:00,,,,,
212,5c4b0837-f3c2-4323-8951-62c5bb2268da,GREEN_ASIST1,I'll go check the K4 now and run down the M side as well because I just haven't tracked over there at all,16:37:00,16:45:00,,66a,,commit,
213,9e513f60-dabb-499c-8cc2-e18f1eaa74ff,BLUE_ASIST1,L3,16:46:00,16:46:00,,67a,,assert,
214,fbe8b64d-6341-455c-b1b4-33c9ad446a0b,GREEN_ASIST1,let me see K4,16:46:00,16:47:00,,66a+,,commit,
215,e8b47d9a-2771-4b30-a18d-96a8196382f7,GREEN_ASIST1,it was L3 yeah,16:52:00,16:54:00,,67b,3.0,acknowledge,
216,70f76861-f5e7-4a36-ae78-bcaf369ee72f,RED_ASIST1,okay well A2 still has A1 person if you guys are interested,16:49:00,17:0,,68a,,assert,
217,ba6cad31-af34-4dcf-b526-51ba0ac9a61d,BLUE_ASIST1,yeah on my way,17:0,17:0,,68b,2.0,accept,
218,8b1b5f96-1147-4dd1-8c79-ff3f310f060c,GREEN_ASIST1,yeah there's still a regular victim in L3,16:59:00,17:3,,69a,,assert,
219,b8bdf97d-6202-4738-a213-7a6248a57b97,RED_ASIST1,okay,17:4,17:4,,69b-1,1.0,acknowledge,
220,94bca42b-3bca-4df1-81b2-1885c8c1eaad,BLUE_ASIST1,yeah yeah sure,17:20:00,17:21:00,,69b-2,1.0,acknowledge,
221,f19e2214-b1a4-41c8-a3c1-37e1a2fb5c41,RED_ASIST1,for if we're going to do another round do you guys want to try going left room I just so we can keep it all in like a c in vicinity instead of running all over the place yeah,17:13:00,17:20:00,,70a,,action-directive,
222,e432bb13-8b77-46e7-9136-918c0a9d9f9f,GREEN_ASIST1,yeah sounds good okay and after L3 I can go pick up the victim from L3 there's a little bit them in one,17:20:00,17:29:00,,70b.71a,1.0,accept.commit,
223,12211a3e-3d24-41f2-8a0b-b4f519d5156a,RED_ASIST1,okay,17:30:00,17:30:00,,71b,1.0,acknowledge,
224,e0c954ca-2efa-4eed-8b6a-d79bf17bd3dc,GREEN_ASIST1,that's true we totally skipped overseas and that side,17:35:00,17:37:00,,72a,,assert,
225,087d6153-2101-4a88-8dd8-c09a156b4598,RED_ASIST1,yeah,17:36:00,17:36:00,,72b,1.0,acknowledge,
226,13c1dc4c-0a76-4ad1-8ffd-67f0f030bf6f,RED_ASIST1,L3 is block off,17:40:00,17:43:00,,73a,,assert,
227,7ee0d380-e261-4b56-a5aa-3e47496d16e5,GREEN_ASIST1,oh okay,17:45:00,17:46:00,,73b,1.0,acknowledge,
228,3f04a1c8-94f6-422a-95aa-24a4b21686a2,RED_ASIST1,yeah so I'll put a rubble here,17:45:00,17:48:00,,74a,,commit,
229,31d86ad0-ad13-44ce-ae87-04f13a8afc3e,BLUE_ASIST1,on my way,17:51:00,17:51:00,,74b,2.0,accept,
230,8e320627-0afd-4621-b336-f5e459721462,RED_ASIST1,yeah critical,17:54:00,17:54:00,,74c,,info-provide,
231,4b70b849-f236-4a71-a085-c0bc993fc531,GREEN_ASIST1,okay there's a M1 is a regular victim no it's a critical victim my bad and,17:50:00,17:57:00,,75a,,assert,
232,3c3c96a7-c48c-411f-98a1-b324708e7e4e,GREEN_ASIST1,yeah,18:6,18:6,,,,,
233,dbeaeff8-b824-48f0-96f8-46816c5a86b7,RED_ASIST1,yeah I do,18:1,18:1,,,,,
234,9c346669-ce99-4c9d-b4b9-bd76874de916,GREEN_ASIST1,engineer are you bye,18:10:00,18:11:00,,76a,,info-request,
235,ab5c7237-d65d-4556-bed4-ad2ddf17c894,BLUE_ASIST1,I'm on my way to L3,18:11:00,18:14:00,,76b,3.0,info-provide,
236,ec7dfbec-48fa-4f3a-828c-da7e826945d1,GREEN_ASIST1,your block tin,18:16:00,18:17:00,,,,,
237,420ed082-d109-4727-bde4-65d2694782d1,BLUE_ASIST1,but,18:19:00,18:19:00,,,,,
238,aa85ed44-985b-4dcc-b8d8-6cdb690544ac,GREEN_ASIST1,sorry I'm one we have Rubble issue I got this,18:21:00,18:25:00,,77a,,assert,
239,428f930e-ee36-44c1-9d39-d86ba7600302,BLUE_ASIST1,M1 okay,18:24:00,18:27:00,,,,,
240,3cbef354-5a0d-4fbc-8d5b-af66ac5b708b,GREEN_ASIST1,Yahoo,18:27:00,18:27:00,,,,,
241,db6e9c21-b888-4106-9a87-fb188022bf8d,GREEN_ASIST1,okay what was this one sorry,18:30:00,18:31:00,,78a,,info-request,
242,ea429a3f-35a9-4061-b2b5-9b1065f5b82a,RED_ASIST1,Take a Bow,18:23:00,18:27:00,,,,,
243,53c20b9d-2bae-47d9-a0c1-1da9a5f73a9d,GREEN_ASIST1,you think it was a alright well try it,18:34:00,18:35:00,,79a,,assert,
244,93dc6fc3-f32d-4644-b59b-2a203a8b346d,GREEN_ASIST1,good one just throw the victims out the door yeah it all right cool,18:39:00,18:46:00,,80a,,action-directive,
245,320e6031-001b-420d-b7b6-6ccf69818a1d,GREEN_ASIST1,oh,18:53:00,18:53:00,,,,,
246,2cfcb205-dffb-435c-8638-0da29755704e,RED_ASIST1,can I leave out an SOS,18:51:00,18:53:00,,81a,,info-request,
247,892a30cb-3e5e-493e-92be-5dd0dc506c24,BLUE_ASIST1,okay I'm on my way,18:54:00,18:55:00,,81b,2.0,accept,
248,7985ed3b-dee1-4125-b250-16ead31bc5ae,GREEN_ASIST1,you're totally blocked in,18:55:00,18:56:00,,82a,,assert,
249,561894c5-5f75-40c4-9ab4-bde04fe7cea8,RED_ASIST1,yeah,18:56:00,18:56:00,,82b,1.0,acknowledge,
250,c7027ac3-e02d-469d-ab9c-4147a912c9b4,BLUE_ASIST1,so lucky,18:59:00,18:59:00,,,,,
251,b1c4eb33-50d2-4679-adc9-81355a38f13b,GREEN_ASIST1,yeah all right oh my God the SOS is,19:0,19:4,,,,,
252,6aebc9a8-62f5-4a95-a3cc-bd51c6ea44b0,RED_ASIST1,I need help,19:4,19:5,,83a,,action-directive,
253,1b303c1f-9db8-4bb2-b6e6-6fab5ee888c9,GREEN_ASIST1,alright um,19:9,19:9,,83b,1.0,accept,
254,635b44fb-1ea0-4e61-b1bc-7bea3a834c03,BLUE_ASIST1,so your ear red in this approach removal of L1 or,19:12:00,19:16:00,,,,,
255,9270c766-0690-4d29-beaa-ef79f033a138,RED_ASIST1,M1,19:15:00,19:15:00,,,,,
256,7a830ad1-d6e2-4016-923a-3b5138da3746,GREEN_ASIST1,and M1 m is like the closest yeah you have to go down the hallway furthest to the right of the map,19:16:00,19:21:00,,84a,,action-directive,
257,89c40488-afcb-48ce-a23a-2959f6380912,BLUE_ASIST1,I'll do the other way okay,19:24:00,19:25:00,,84b,2.0,accept,
258,5b0cd263-39f6-4acd-8e80-ffc425d22061,GREEN_ASIST1,I'm gonna,19:29:00,19:29:00,,85a,,assert,
259,efe4aea0-2651-44a5-a4aa-f5d9cc701d36,GREEN_ASIST1,found here,19:31:00,19:32:00,,85a+,,assert,
260,69bce6ff-db05-4f27-94a1-405d28875dd6,BLUE_ASIST1,yeah yep,19:33:00,19:34:00,,85b,1.0,,
261,7fcd5751-ddae-4c2b-b744-3fedbdd34d9e,GREEN_ASIST1,oh totally save die over this guy it's a regular victim down in h all right I'll go to back to M1 now,19:35:00,19:44:00,,86a.87a,,assert.commit,
262,59a363fc-d7c0-452f-9e86-24d8f7fbdd11,RED_ASIST1,thank you yeah so we need this guy right here engineer if you'd like to come in,19:43:00,19:47:00,,87b.88a,1.0,acknowledge.action-directive,
263,c8f98a8f-63b7-40fe-b4f0-d992d29c4a63,BLUE_ASIST1,they're swarming yep,19:46:00,19:49:00,,88b,1.0,accept,
264,e924b36b-9d55-48d6-b808-b9358382de04,RED_ASIST1,thank you,19:50:00,19:50:00,,88c,,acknowledge,
265,4d537bd4-fd84-4069-8c25-def6772849d3,RED_ASIST1,you can take the c c,19:54:00,19:55:00,,89a,,action-directive,
266,951f4941-e5ed-4852-9a36-66e1330306b1,GREEN_ASIST1,okay so is this C got it,19:53:00,19:58:00,,89b,2.0,accept,
267,5643801a-3797-41a8-8ee5-2edc05a2cbbe,RED_ASIST1,okay,20:7,20:7,,89c,,acknowledge,
268,f61b0fbd-9784-4939-9f1c-128547defac7,GREEN_ASIST1,all right and there's a regular victim in H1 as well,20:5,20:10:00,,90a,,assert,
269,426cd472-e551-4702-9a94-b22ed595beb1,GREEN_ASIST1,it's like all the way down,20:12:00,20:12:00,,90a+,,assert,
270,8381c5cd-282c-45f9-a3ce-e237690d7c70,RED_ASIST1,okay,20:11:00,20:11:00,,90b-1,1.0,acknowledge,
271,cf898622-2b67-448c-964e-33c214d8427d,BLUE_ASIST1,H1,20:15:00,20:15:00,,90b-2,1.0,acknowledge,
272,113ff8ff-07ca-41e8-82a9-07384ea3edc6,GREEN_ASIST1,if I'm here,20:23:00,20:23:00,,,,,
273,e6087c21-8651-4fc7-8383-a11eaa4b5d76,BLUE_ASIST1,and two regular in L3,20:24:00,20:26:00,,91a,,assert,
274,ef764f08-44a9-4557-af77-35f77d3c04f0,RED_ASIST1,nice,20:24:00,20:24:00,,91b,1.0,acknowledge,
275,293a3268-e9ee-4a89-9b8b-234bc65aa831,BLUE_ASIST1,two regular in L3,20:29:00,20:30:00,,91a+,,assert,
276,057ed65b-8519-4379-84e4-2fb9fdc40839,GREEN_ASIST1,sorry right yeah I want to say we were blocked off there right I think it was a rubble issue,20:28:00,20:37:00,,92a,,assert,
277,75dbc6a7-55ab-4d4f-b6d2-e01ccef38113,BLUE_ASIST1,oh yeah I clear that,20:38:00,20:39:00,,92b,2.0,info-provide,
278,acfba32e-1a0d-4119-847d-e329ec120a97,RED_ASIST1,yeah I have,20:38:00,20:42:00,,,,,
279,24a89469-37fd-4b3d-81fd-14482f3d1698,GREEN_ASIST1,oh you've cleared it okay so whenever,20:40:00,20:42:00,,93a,,assert,
280,8e6e08c9-849b-471a-84be-4caa7bc5ebb6,GREEN_ASIST1,oh you're trapped,20:46:00,20:46:00,,94a,,assert,
281,9467fa86-b5e8-4412-b06b-661b6d58c532,RED_ASIST1,medic here I need that that regular B know the victim is trapped,20:42:00,20:48:00,,95a,,assert,
282,dd488d03-f136-469d-8de2-be4ae0bc049d,GREEN_ASIST1,okay okay I think he clear the rubble L3 do you want to go check that one out,20:50:00,20:57:00,,95b.97a,2.0,acknowledge.action-directive,
283,e808450e-f550-4b4d-979a-2dd5098fff12,GREEN_ASIST1,yeah over here,20:59:00,21:0,,97a+,,action-directive,
284,a06ee29f-3c52-4496-a806-c9863d878c95,RED_ASIST1,yeah,20:59:00,20:59:00,,97b,1.0,accept,
285,2488aa75-4460-42a1-aefc-9c4d5e2a5d84,GREEN_ASIST1,all right that's take care of L3 100%,21:6,21:9,,98a,,assert,
286,67b504de-bdf6-42dc-aa15-20929eb19bc4,GREEN_ASIST1,check it again,21:12:00,21:12:00,,98a+,,assert,
287,e1c97e4d-3713-4480-ac89-ac6f638f1af1,RED_ASIST1,yeah,21:11:00,21:11:00,,98b,1.0,,
288,5f6e7b53-6f8b-400e-8d59-3e53ec742f46,BLUE_ASIST1,there's a there's a revelation in H1,21:11:00,21:14:00,,99a,,assert,
289,a22408f7-006a-4bbe-9246-fd67f84f3de1,BLUE_ASIST1,Boop,21:16:00,21:16:00,,,,,post-game
290,08ec1ed5-2ef3-4f39-bd4c-17f23cb2772b,GREEN_ASIST1,oh,21:16:00,21:16:00,,,,,post-game
291,d022f3b8-5efc-4200-8204-831e0f38a0a6,RED_ASIST1,yeah Jason oh oh no,21:14:00,21:16:00,,,,,post-game
292,547c3f05-3166-4c9b-8f5a-ee9d5ed0e1fe,GREEN_ASIST1,that's fun,21:20:00,21:20:00,,,,,post-game
293,cd9eee68-a324-4d17-8495-784b6c705e5a,RED_ASIST1,yeah,21:20:00,21:20:00,,,,,post-game
294,f583be1f-c9de-410b-90f9-c7738134f0b2,GREEN_ASIST1,okay,21:24:00,21:24:00,,,,,post-game
