message_id,participant,utt,start_timestamp,end_timestamp,corr_utt,label,AP,notes,sentiment,emotion,trial_id,team_id,ie_extraction
26aa8230-dd4f-4630-ac01-9a4e93e1485a,E000931,this is blue I'll take this critical victim right after you're done with it red,15:37,15:42,,s^cc,41a,,neutral,neutral,T000720,TM000260,"DeliberatePlan, Precedence"
8fe842bb-437a-4f2a-a130-80eadbe2dc84,E000940,this is Red Door red hat,15:37,15:41,this is Red go right ahead,s^co,41b,,positive,joy,T000720,TM000260,
20d5c3db-39ba-42d9-b5d7-43114b7131c0,E000931,this is blue this is amazed,15:47,15:50,this is Blue this is a maze,s,,,positive,surprise,T000720,TM000260,
379c1ee5-37c4-4eda-ae76-04aca9de8900,E000888,B is green should we,15:43,15:47,this is Green | should we,s | qy.%--,,,,,T000720,TM000260,
92129937-c073-43ac-8bd5-ddbfa62d2c9a,E000888,I mean sorry,15:48,15:52,,s^fa,,,neutral,neutral,T000720,TM000260,
a14bc03a-cc48-4273-a616-f289127ba5be,E000940,this is red | green can you come back to E5 for me real quick,15:50,15:56,,s | qy^co,42a,,neutral,neutral,T000720,TM000260,"MoveTo, YesNoQuestion"
61c99890-5133-4ac4-99a9-6cd9c712f547,E000888,this is green can-do's-ville,15:53,15:58,this is Green can do so,s^af^cc,42b,,positive,neutral,T000720,TM000260,
e62f05f9-82d3-40de-b531-4f786ac0f2c9,E000888,yes got it,15:58,16:4,,s^af^cc,,,positive,neutral,T000720,TM000260,Agreement
2996b186-46e9-40ce-944e-57c1dbfe7eb8,E000940,this is red put up green green there's a critical patient here I need help with,16:5,16:10,this is red hold up green green there's a critical patient here I need help with,s^co,43a,,negative,surprise,T000720,TM000260,"HelpRequest, KnowledgeSharing, NeedPresence"
675fe9ca-154a-4811-8191-364348854a6f,E000888,yes,16:8,16:10,,s^af,43b,,,,T000720,TM000260,Agreement
9a8fe8f3-f980-4bbf-8ec2-a11543312113,E000940,this is red blue we need help at E5,16:17,16:20,,s^co,44a,,negative,joy,T000720,TM000260,"HelpRequest, NeedPresence"
cace73f9-b8e7-4d5a-8416-44674354add9,E000888,okay,16:44,16:44,,x,,"don't hear, probably laughter or an exclamation",,,T000720,TM000260,Agreement
b54b8691-93ce-4895-be1c-abe29eef410d,E000931,this is blue on my way to E5,16:24,16:28,,s^cc,44b,,positive,joy,T000720,TM000260,OnMyWay
ef6994dc-9369-4cff-b864-f258d6ccbc45,E000940,so how's your day been,16:23,16:27,,qw^j,45a,,positive,joy,T000720,TM000260,
e65a3a22-944f-46e4-99e2-185d227555a0,E000888,this is green my day has been great,16:24,16:30,,s,45b,,positive,joy,T000720,TM000260,
5ffec016-092b-4206-804a-4d7ca9df2de5,E000940,this is red my GPS signal was lost,16:30,16:34,,s,46a,,negative,joy,T000720,TM000260,GPS
a2b2b122-6c2d-4497-b4a3-104eb0b732b5,E000888,this is green - do,16:31,16:35,this is Green mine is too,s^af,46b-1,,negative,joy,T000720,TM000260,Instruction
6f7db126-b60e-4d15-a192-ad7e82c8a7fc,E000931,this is blue my GPS as well,16:38,16:41,,s^af,46b-2,,negative,joy,T000720,TM000260,GPS
6770b868-34bc-4d2d-9546-6ee7af986de9,E000931,this is blue | E1 E5 correct we're looking for E5,16:43,16:49,,s | qy^bu^bsc^d^g,47a,,neutral,neutral,T000720,TM000260,ReportLocation
4617f6af-9a1a-4337-ae6e-a5dfb519cfe9,E000888,B5 yes,16:41,16:44,E5 yes,s^af,47b-1,,positive,neutral,T000720,TM000260,Agreement
e1df70c7-194d-4e1f-ade9-6472edccae72,E000940,this is red correct this is red to thank you very much I've lost,16:44,17:6,this is red correct this is red to thank you very much we've lost GPS,s^af^ft,47b-2,weird spacing - breathing noises,positive,joy,T000720,TM000260,Gratitude
dd8db8da-8bad-40dd-88ee-2722cdc3e199,E000888,this is,16:48,16:50,,s.%-,,,neutral,neutral,T000720,TM000260,
b35d3d56-cfdd-470e-b713-4b3f6f0b0dda,E000931,E5 walking down the hallway this is blue,16:55,16:59,,s^cc,,,neutral,neutral,T000720,TM000260,MoveEntity
98fb7ced-3bf4-473d-8e6b-afbd7dec63e1,E000931,welcome back,17:3,17:5,,s,,,positive,neutral,T000720,TM000260,
748a0808-b5d4-4e63-866f-a61d80bfd21e,E000888,this is green you're a lifesaver,16:57,17:0,,s^ba,,,positive,joy,T000720,TM000260,
84c01556-1195-41b5-99e4-da5dadb9f02d,E000931,this is blue I do what I can,17:8,17:11,,s,,,positive,joy,T000720,TM000260,Question
48a19578-7667-4c03-90cc-e161b19cdf1b,E000940,jeepers,17:33,17:33,,x,,don't hear,,,T000720,TM000260,
a11d8b66-2dbd-4ed8-81ba-154409aa110e,E000888,this is green I know that we can this is towards the Zone zone I'm going to take this to a and,17:5,7:15,this is green I know that we can this is towards the Zones I'm going to take this to A and,s^cc.%--,,,positive,neutral,T000720,TM000260,DeliberatePlan
2ae34065-52a9-4ac6-9c7a-3aeb5acbb6ea,E000940,this is red transporting critical to C,17:14,17:18,,s^cc,48a,,positive,neutral,T000720,TM000260,MoveVictim
c625f512-3197-4979-8a90-bf68cd819388,E000888,perfect this is,17:17,17:20,,s^ba,48b,,,,T000720,TM000260,
632cafbe-a728-4361-af09-f4c25d526ed9,E000931,this is blue I've gotten a lot scared,17:23,17:26,,s^j,,not sure what he's saying,positive,fear,T000720,TM000260,
031b8025-fed4-480d-b04d-9356b7b3c9a7,E000888,this is green we got this we are capable we were very loved logic minded folks I'm going to start putting markers down every door I kind of memorize where this is,17:20,17:35,this is green we got this we are capable we are very logic minded folks I'm going to start putting markers down every door I kind of memorized where this is,s^cc,,,positive,joy,T000720,TM000260,"DeliberatePlan, LocationQuestion, MarkerBlock, PlaceMarker"
c850f69b-5d5f-49fc-b042-c68918aba488,E000940,this is red can I get blue I die one,17:52,17:56,this is red | can I get blue at I1,s | qy^co,49a,,neutral,neutral,T000720,TM000260,YesNoQuestion
5dfeab13-c50e-4cd9-a035-badaf57293a5,E000931,this is blue on on the way,17:59,18:2,,s^cc,49b,,positive,neutral,T000720,TM000260,
9e4042ce-46a4-4523-9d04-5fc21663b73d,E000888,this is green there is two critical patients and j4 and I4 down the green hallway,18:4,18:15,this is green there is two critical patients in j4 and I4 down the green hallway,s,50a,,neutral,neutral,T000720,TM000260,"KnowledgeSharing, KnowledgeSharing"
19ed16e4-a4fd-4382-bc1c-4f1ce72da558,E000931,this is blue I'll take the A and then head towards I4,18:25,18:29,,s^cc,50b,,positive,neutral,T000720,TM000260,"DeliberatePlan, Precedence, Precedence"
cd0cd7d6-43be-4beb-8ca5-6afb744fac5a,E000940,this is red GPS has backup,18:25,18:28,this is red GPS is back up,s,51a,,positive,joy,T000720,TM000260,GPS
cd039f1d-a258-4f10-b699-9cf5e9b6aed7,E000888,oops this is green thank God,18:27,18:31,,s^fe,51b-1,,positive,surprise,T000720,TM000260,"Gratitude, Instruction"
8e05be27-8e41-41ab-9728-b78c513fd1ed,E000931,is this blue go team,18:36,18:39,,s,51b-2,,positive,joy,T000720,TM000260,
97c5aee8-ee18-45bf-8899-7784a41346c3,E000931,this is blue heading towards A4 or I4 for the double critical victims,18:40,18:45,,s^bsc^cc,52a,,neutral,neutral,T000720,TM000260,"MoveTo, MoveTo"
2ac7113b-ffd0-4572-87da-6a118db5aeb1,E000888,green perfect,18:40,18:42,,s^ba,52b-1,,positive,neutral,T000720,TM000260,
2948abd7-2da0-40d4-9792-cf96d6e953e8,E000940,this is red stacked up on you this,18:41,18:44,this is red stacked up on you,s^cc,52b-2,,neutral,neutral,T000720,TM000260,
3e4e4314-40a9-4f72-a585-7c1cad1faaed,E000888,this is green we have three and a half minutes it seems,18:46,18:51,,s,,,negative,neutral,T000720,TM000260,
2d926930-cdde-4b57-8695-081ec4690142,E000931,this is blue red I recommend we just hop drop these in the hallway let transporter take care of it and head over to j4 at across the hall,18:57,19:4,,s^cs,53a,"""hot drop""?",positive,neutral,T000720,TM000260,
9a0962a6-21f9-4175-b7b7-d1230fe39155,E000888,this is green I agree with that plan and I am I believe I have no other markers to put down,19:1,19:10,,s^na,53b,,positive,neutral,T000720,TM000260,"Agreement, MarkerBlock, PlanLanguage, YesNoQuestion"
36640159-2fe0-43d8-b83b-d1e220622e9c,E000888,let me know if there's any other issues,19:10,19:14,,s^co,,,positive,neutral,T000720,TM000260,
40c11368-63d2-40c0-9d03-2a4b9c487628,E000931,this is blue | red could you just not forget to put the,19:17,19:20,,s | qy^co,54a,,neutral,neutral,T000720,TM000260,YesNoQuestion
de6ec6c7-d5db-4a5d-b49b-189fc4614871,E000931,on a marker on the one that I put out there I'm not sure whether is it,19:21,19:26,,s^e,54a+,,neutral,neutral,T000720,TM000260,"MarkerBlock, PlaceMarker, YesNoQuestion"
b81ecba5-ea93-4974-90e1-bd70601150d4,E000940,this is red I've already taken care of that | but could you let me into j4,19:20,19:25,,s | qy^co,54b.55a,,neutral,neutral,T000720,TM000260,YesNoQuestion
e53af0f5-6584-4fa5-9b8e-585d9433a139,E000931,on my way,19:28,19:30,,s^cc,55b,,positive,neutral,T000720,TM000260,OnMyWay
9b2aad2b-61d5-4148-8a32-6308d440871d,E000940,this is red blue would you take this C patient we've already taken the other one,19:32,19:40,this is red | blue would you take this C patient | oh you've already taken the other one,s | qy^co | s,,,neutral,neutral,T000720,TM000260,
adf1bbc9-f646-45df-b098-14662f8d165f,E000931,this is blue I'm taking the B patient all to the zone right here,19:46,19:49,,s^cc,,,positive,neutral,T000720,TM000260,
97bd4ffc-492a-4f06-9c1e-f834b8c037fc,E000931,this is blue two and a half minutes left,19:53,19:56,,s,,,negative,neutral,T000720,TM000260,
3d72e0ed-b92e-4154-bd1f-6409102eea7f,E000940,this is red let's grab these two critical patients,19:55,19:59,,s^cc^co,,,positive,neutral,T000720,TM000260,Instruction
a28168c8-c017-465a-948d-76304f074e15,E000940,move them over,20:0,20:3,,s^e,,,positive,neutral,T000720,TM000260,"Instruction, MoveEntity"
43195b2b-7c59-42ba-85d6-99c143797ad9,E000888,oh,20:4,20:6,,s,,not sure what he's responding to,neutral,surprise,T000720,TM000260,
3231bdb9-cdf7-496c-bbc0-b7a276302f1c,E000931,this is blue,20:11,20:14,,s,,,neutral,neutral,T000720,TM000260,
a7c3dd0c-18c1-458f-be32-7115e32aa920,E000931,red I think we should head over to the M block with the time that we have,20:15,20:19,,s^cs^e,56a,,neutral,neutral,T000720,TM000260,KnowledgeSharing
c99b18b4-8cb1-424e-9ab7-fb96b914c9b0,E000940,this is red that sounds good to me,20:15,20:19,,s^ba,56b,,positive,neutral,T000720,TM000260,Agreement
9de2f200-b7e9-4a87-8d35-b1741416f3cf,E000888,this is green I'm going to play some safe victims right here outside Zone B,20:18,20:27,this is green I'm going to place some safe victims right here outside Zone B,s^cc,,,positive,neutral,T000720,TM000260,DeliberatePlan
0cdb8415-5cc9-45f5-804a-5947f09d588b,E000931,red I'm gonna keep walking over there I'm going to go ahead and head down to the end block as well,20:32,20:38,,s^cc,,,positive,neutral,T000720,TM000260,"DeliberatePlan, DeliberatePlan, Move, MoveTo"
e5a64852-d403-4965-af81-aeded384b99a,E000940,this is red I'll take care of these ones here and then to know what they are after saving them if they are not B moving,20:36,20:46,,s^cc,,,positive,neutral,T000720,TM000260,"DeliberatePlan, DeliberatePlan, Precedence, Precedence, Precedence, Question, Save"
cc08868a-07fb-4329-aa62-9adfd912f433,E000931,this is blue | transporter could you go ahead and take those victims over there that he just healed up,20:46,20:54,,s | qy^co,57a,,positive,fear,T000720,TM000260,"MoveVictim, YesNoQuestion"
98cdbd30-b522-423e-81d0-b4a3eca3f03b,E000888,this is green absolutely,20:49,20:53,,s^af,57b,,positive,neutral,T000720,TM000260,
ecacb192-a9c7-44a4-9771-c7882a836208,E000931,I'm currently our this is blue I'm in L1 I have a critical and a normal patient,20:56,21:1,I'm currently uh this is blue I'm in L1 I have a critical and a normal patient,s^cc,58a,,neutral,neutral,T000720,TM000260,"KnowledgeSharing, KnowledgeSharing, ReportLocation"
9f205683-3a54-4909-a784-72562ee130cc,E000940,this is red come right here blue go if you would bring him out to the hallway please,20:58,21:7,,s^co,58b,,positive,neutral,T000720,TM000260,"ContingentPlan, Instruction, MoveTo"
dc419242-a225-4bca-9fb1-eb572fde407d,E000931,critical patient transport we're going to need a a South,21:10,21:15,critical patient Transport we're going to need you towards the South,s^co,59a,"choppy audio, video's fine",positive,neutral,T000720,TM000260,
b4a42204-2692-49e2-8529-15f5ca0e6412,E000931,the bottom right,21:15,21:47,the bottom right section,s^e,59a+,laughing,positive,joy,T000720,TM000260,
abd5e6fb-c42c-40be-a5f3-d86134d0b89c,E000888,bottom okay this is green absolutely I am in the top section so it's going to take me a little bit but I'm coming,21:15,21:23,,s^af^cc,59b,,positive,neutral,T000720,TM000260,"Agreement, OnMyWay"
93af0330-cfbb-4adb-a571-8015ae9e3e6d,E000940,this is red let's move to K2 blue,21:23,21:28,,s^cc^co,,,positive,neutral,T000720,TM000260,"Instruction, MoveTo"
09c0272e-c246-4bfa-9dfb-a2e4420625d5,E000888,this is green what did you need me in the bottom right floor again,21:31,21:36,this is green | what did you need me in the bottom right for again,s | qw^br,60a,,neutral,neutral,T000720,TM000260,NeedPresence
788d9229-deaf-405a-ade3-a1212f947d2e,E000931,a critical patient,21:37,21:40,,s,60b-1.61a-1,,neutral,neutral,T000720,TM000260,
1297b99b-9903-4067-be48-bdeb0b9766a8,E000940,this is red there should be a critical patient right in the hallway between K1 L1 area this is right I've also got a critical patient we're down to 30 seconds so I will also transport this victim,21:35,21:53,this is red there should be a critical patient right in the hallway between K1 L1 area this is red I've also got a critical patient we're down to 30 seconds so I will also transport this victim,s^cc,60b-2.61a-2,weird spacing - long pause,neutral,neutral,T000720,TM000260,"DeliberatePlan, MoveVictim, TimeUnit"
f9b8f846-8adb-4fb6-9761-6481efe51901,E000888,this is green I C that copy that,21:42,21:45,this is green I see that copy that,s^na,61b,,positive,neutral,T000720,TM000260,Agreement
96a63e38-ae55-4cd1-87c8-28dc5d4540ee,E000931,blue just wanted to say in these final seconds I'm very proud of you all we may not have completed the entire assignment however this is much better than our first,21:58,22:7,,s^j,62a,,positive,joy,T000720,TM000260,
103bb279-e2ca-411b-81cb-4c8316615ed1,E000940,this is red yeah we were over by one but we have more of the critical patients than we did last time this is red out,22:5,22:24,this is red yeah we're over by one but we have more of the critical patients than we did last time this is red ow,s^fe^na,62b.63a,,positive,joy,T000720,TM000260,
b0cd947b-9b7d-4c9d-b346-ad248107fa92,E000888,this is can we got some people here oops oh,22:12,22:24,definitely this is can we got some people here oops oh,s^af^fe,63b,Video Ends,,,T000720,TM000260,"MakeCommitment, YesNoQuestion"
92cb48c8-385d-4ecd-b189-35f3aabae6cf,E000931,this is blue I took a patient with me again I'm keeping him,22:26,22:30,,s^cc^z,,,,,T000720,TM000260,
540b020b-9b0e-48fa-afb1-7e5a763b62d2,E000940,yes cat,22:8,22:31,yes as a pet,s^af^z,,,,,T000720,TM000260,Agreement
e84e6113-3af5-42ce-af44-7e2acb13bf49,E000931,this is blue I finish the survey,25:51:00,25:53:00,,s^z,,,,,T000720,TM000260,
bccf4301-2868-47a7-a079-e89f6f042382,E000940,this is red I finished the study,27:37:00,27:41:00,,s^z,,,,,T000720,TM000260,
876304a8-e60f-4adc-abcc-136a0e1dc357,E000940,or survey,27:41:00,27:44:00,,s^bsc^e^z,,,,,T000720,TM000260,
a860e834-61a1-40ea-be10-bd912c42ac04,E000888,oh this is green,27:55:00,27:59:00,,s^z,,,,,T000720,TM000260,
b35f1b71-2311-4ec8-9b2a-d1b48196b46f,E000888,this is green just finished the survey,28:12:00,28:15:00,,s^z,,,,,T000720,TM000260,
9f0ce1c6-fc42-4148-beef-c0672b42d8b5,E000955,wait can we talk to her teammates right now,0:49,0:52,,qy^z,,,,,T000724,TM000262,YesNoQuestion
da735521-b53a-40c2-b4ac-ab795ebe41ba,E000954,green yes,1:16,1:18,,s^af^z,,,,,T000724,TM000262,Agreement
55a249e6-4a37-4a26-81c6-86d52b90e6d5,E000947,engineer yes,1:21,1:23,,s^af^z,,,,,T000724,TM000262,Agreement
8e184f46-7da3-47b0-ac19-882894ee1eb5,E000955,medic s,1:21,1:23,Medic yes,s^af^z,,,,,T000724,TM000262,
6c670990-dc19-41c2-a542-6ece119f69f0,E000955,okay,3:2,3:4,,s^af,,,,,T000724,TM000262,Agreement
ee40241e-0a30-483b-ae88-c34866efd238,E000955,okay so I think that we should rethink our strategy for how we go about this,4:47,4:53,,s^cs,,Video Starts,neutral,neutral,T000724,TM000262,"Agreement, PlanLanguage"
172a6633-42da-4a1d-a279-1cd590e96eee,E000954,green I have a suggestion for the rooms I'd still like to mark them if you guys could leave the marker Zone the doors but move to victim out of boards in the hallways and Markham and then I'll take care of transporting so I can get rid of all the rooms,4:53,5:7,green I have a suggestion for the rooms I'd still like to mark them if you guys could leave the markers on the doors but move the victim out of the hallways and mark them and then I'll take care of transporting so I can get rid of all the rooms,s^cs,1a,,neutral,neutral,T000724,TM000262,"DeliberatePlan, MakeCommitment, MarkerBlock, MoveTo, PlaceMarker, Precedence"
4073c873-2f89-4a43-912d-a82e06fb76a2,E000947,okay | can you say that one more time | I want to make sure I got what you said,5:11,5:15,,s^af | qy^br^co | s^df^e,1b.2a,,neutral,neutral,T000724,TM000262,"Agreement, Question, YesNoQuestion"
6afe0547-2400-4116-9496-3d8a991b2937,E000954,green I'm going to mark off rooms but leave those markers on the door and just move each victim out of the room and leave them in the hallway for me Arkham,5:11,5:29,green I'm going to mark off rooms but leave those markers on the door and just move each victim out of the room and leave them in the hallway for me mark them,s^cc^co^r,2b.3a,,neutral,neutral,T000724,TM000262,"DeliberatePlan, MarkerBlock, MoveVictim, PlaceMarker"
6d144b09-c74d-4ab9-8b98-f6d1877b4b7a,E000947,yeah I think the hallway kind of assembly one it's going to help a lot the I've got on the the mission of information that I got I think F2 and E3 it's like the brownish kind of denser section of rooms we should try to focus early on because there's blast time it seemed like that we didn't actually get that far,5:22,5:2,yeah I think the hallway kind of assembly line is going to help a lot the I've got on the the mission of information that I got I think F2 and E3 it's like the brownish kind of denser section of rooms we should try to focus early on because there's last time it seemed like that we didn't actually get that far,s^cs^df^na,3b.4a,,neutral,neutral,T000724,TM000262,"Agreement, HelpCommand, KnowledgeSharing"
f2a008e7-a2f9-4f61-ac77-64c329a55bc7,E000954,green,5:32,5:34,,s.%-,4b,,,,T000724,TM000262,
5c60ce4a-d387-4106-a55c-36c001e5e695,E000954,green copy that I have information on the number of attendees for a specific trainings or meetings do you guys have description of rooms that say if there are meeting room are,5:40,6:1,green copy that I have information on the number of attendees for a specific trainings or meetings | do you guys have description of rooms that say if there are meeting room or,s^af | qy.%--,4b+.5a,,neutral,neutral,T000724,TM000262,"Agreement, ContingentPlan, KnowledgeSharing, Meeting, Meeting, Meeting"
c79e7e1c-a3d9-47a3-ad94-b8880675dbb7,E000947,no so,5:54,5:56,,s^ar.%-,5b-1,,negative,neutral,T000724,TM000262,Disagreement
5667fae4-cd65-49ec-a6d8-7b6c81e97f0c,E000955,yes yes I do this is red tell us the numbers,5:48,5:54,,s^af^co,5b-2.6a,,positive,neutral,T000724,TM000262,"Agreement, Agreement, YesNoQuestion"
c16035a3-d91b-4af3-b972-6c493158617e,E000954,green two or more attendees and security training facilities meeting and management meeting,5:55,6:1,green two or more attendees in security training facilities meeting and management meeting,s,6b.7a,,neutral,neutral,T000724,TM000262,"Meeting, Meeting, Meeting"
c0dcc813-6e74-4e82-be91-7bbca77f3ee4,E000955,I heard so this is red two security training is B5 facilities meeting is K4 + V last one,5:59,6:10,heard so this is red two security training is B5 facilities meeting is K4 | and what was the last one,s^af | qw^br,7b.8a,,neutral,neutral,T000724,TM000262,Meeting
92174568-2d08-4510-b258-e1fb2615b857,E000954,Green Man is that meeting,6:12,6:15,Green management meeting,s,8b.9a,,neutral,neutral,T000724,TM000262,Meeting
fc69aa0b-d1eb-439b-a119-4e40c45b511f,E000947,meeting,6:26,6:26,,x,,bleedover from diff channel,,,T000724,TM000262,Meeting
f0d298d4-cba1-4ea3-8d63-a285233b7ee9,E000955,green management meeting is C2 so B5 C2 and K4 are those how many numbers you said above too,6:11,6:24,green management meeting is C2 so B5 C2 and K4 | are those how many numbers | you said above two,s | qw | qy^bu^d,9b.10a,,neutral,neutral,T000724,TM000262,Meeting
8b3a071b-3f76-4f9a-9299-ce549cf5d872,E000954,green two or more I'll save one attendee and canceled rooms but I don't know if all type of information,6:25,6:42,green two or more I also have one attendee in canceled rooms but I don't know if we'll have time for that information,s^af^no,10b.11a,,neutral,neutral,T000724,TM000262,DeliberatePlan
d0b43f43-0909-41d4-9eb8-90c0dc97bf7c,E000947,blue speaking here yeah I definitely think near like E3 F2 I think we should try to do the middle section first because way it's found in it from based on what you guys just said there's a there's a ton of critical Zone in that area,6:35,6:57,blue speaking here yeah I definitely think near like E3 F2 I think we should try to do the middle section first because the way it sounded from based on what you guys just said there's a there's a ton of critical Zone in that area,s^bs^df^na,11b.12a,,neutral,neutral,T000724,TM000262,"Agreement, KnowledgeSharing, Question"
550dc010-7c57-4e80-a3ed-dee653134149,E000954,green confirmed will start on the brown top and then move to the bottom left,6:44,6:49,,s^af^cc,12b.13a,,positive,neutral,T000724,TM000262,"Precedence, Precedence"
0047080e-39d7-4fa6-a91e-37b5cb08c1c0,E000947,rudder,6:53,6:55,roger,s^af,13b-1,,neutral,neutral,T000724,TM000262,
25932b0f-fcdf-4a50-ab95-a11a6f603986,E000955,so this is red just confirming | we are going towards what room exactly,6:45,6:52,,s | qw,13b-2.14a,,neutral,neutral,T000724,TM000262,"MoveTo, Question"
be118b59-b28a-4291-aa0b-193de73a67ad,E000947,e will start at A4 or this is blue so E4 at the top the brown transporter should be able to mark a bunch of stuff by the time we get up there but I do think that will there should be a lot of critical Zone up there hopefully so,7:0,7:16,E we'll start at E4 oh this is blue so E4 at the top the brown transporter should be able to mark a bunch of stuff by the time we get up there but I do think that will there should be a lot of criticals up there hopefully so,s^cc^co,14b.15a,,neutral,neutral,T000724,TM000262,
e2af6b34-894e-44c6-895a-268f9e12bc1d,E000955,sounds great,7:2,7:4,,s^ba,15b,,neutral,neutral,T000724,TM000262,Agreement
872ed83a-9818-4fb7-900d-f05bf315662e,E000955,sounds great this is red speaking so,7:6,7:12,,s^ba,15b++,,positive,neutral,T000724,TM000262,Agreement
efb7911f-4955-44df-9ff2-18ade73b3321,E000954,green sorry I missed the hallway open back now,7:23,7:26,Green sorry I missed the hallway heading back now,s^cc^fa,16a,,negative,sadness,T000724,TM000262,
a810aaa7-ed02-4bbf-aac8-e10a07b3f91b,E000955,no worries,7:22,7:24,,s^ba,16b,,positive,neutral,T000724,TM000262,
4837c6f4-595c-4c58-ad12-c349a077175e,E000947,blue I'm with you right here red let's start on E3 which is going to be yeah this room right here that your room,7:32,7:41,blue I'm with you right here red let's start on E3 which is going to be yeah this room right here (indecipherable),s^af^cc^co,,"""at your right""?",positive,neutral,T000724,TM000262,
0732770e-314c-4791-88de-39b6db0be667,E000954,cancers critical,7:34,7:37,counts as a critical,s,,,neutral,neutral,T000724,TM000262,
ab099e81-40d1-430c-8a39-f418eed2fdc1,E000955,all right I think that we're doing a great job so just keep keep it up two,7:31,7:40,,s^co,,,positive,neutral,T000724,TM000262,"Agreement, Encouragement"
dbb86e89-3939-4426-ad23-58f17771beb5,E000947,yeah we're going,7:48,7:50,yeah we're gonna,s^af^cc,17a,weird split,neutral,neutral,T000724,TM000262,Agreement
3b5166a1-2c3e-4937-99a7-4db27465e3ff,E000947,kind of dump them in the hall for you transporter if that works,7:50,7:54,,s^e,17a+,,neutral,neutral,T000724,TM000262,
e27d0a9f-7ac7-415a-aaa4-2265e1ff0d7a,E000955,sounds great,7:44,7:46,,s^ba,17b-1,,positive,neutral,T000724,TM000262,Agreement
58aa5659-f6a1-45eb-be80-934a3ed06c67,E000954,green copy that I'm gonna,7:49,7:52,,s^af^cc.%-,17b-2,trailoff?,positive,neutral,T000724,TM000262,Agreement
0081b489-d961-4b99-8e3f-9f051a13dde7,E000947,I'm going to get a c for,7:55,7:57,I'm going to get C4,s^cc,,,,,T000724,TM000262,"DeliberatePlan, Save"
a0aaae0c-931c-405f-a031-d03fb1d54529,E000954,green I'm gonna normal C buddies until I have everything marked up,7:52,7:56,green I'm gonna ignore those bodies until I have everything marked up,s^cc,,,positive,neutral,T000724,TM000262,
a1d9437f-c1da-4f6b-b525-2b74e68dd606,E000954,that works,7:57,7:59,,s^af,,,,,T000724,TM000262,
fbfe2775-5fb9-45c3-b888-1f7400cdcf57,E000955,hurt,7:55,7:57,heard,s^af,,,neutral,neutral,T000724,TM000262,
abe9320e-0fdf-465a-9806-6bd79335ef65,E000947,there's a critical here and E4 red this is blue speaking Yeah right here,8:4,8:9,there's a critical here in E4 red this is blue speaking Yeah right here,s^af,18a,,neutral,neutral,T000724,TM000262,"Agreement, KnowledgeSharing"
965adf25-5d34-4f14-87f2-8d3f88381f1a,E000955,E4,7:57,8:0,,s^m,18b,,neutral,neutral,T000724,TM000262,
06eba08e-70d3-4cb0-95f5-deae0e0afb82,E000955,turd,8:1,8:3,heard,s^af,18b+,,positive,neutral,T000724,TM000262,
53f111ae-66c6-4661-9c03-b44573d3940b,E000955,all right,8:8,8:10,,s,,not to anyone,neutral,neutral,T000724,TM000262,Agreement
1a1ca620-88f8-4840-b31d-5b0e99728b79,E000955,that is confusing,8:15,8:18,,s,19a,,negative,sadness,T000724,TM000262,
e3c7792d-88b4-44de-8409-38d3973ddd67,E000954,green it's confusing I can tell which markets are mine and not mine so,8:28,8:33,Green if it's confusing I can tell which markers are mine and not mine so,s,19b.20a,,negative,sadness,T000724,TM000262,"MakeCommitment, Question"
461eb651-41f3-4745-b059-3e02be9b6236,E000955,all right sounds great so we have another critical victim and C1 tried checking B5 so if you can good B5 had two or more people,8:28,8:46,all right sounds great so we have another critical victim in C1 try checking B5 so if you can good B5 had two or more people,s^af^ba^co,20b.21a,,neutral,neutral,T000724,TM000262,"Agreement, Agreement, ContingentPlan, KnowledgeSharing, MakeCommitment, Search"
5bc3fdd6-f688-443b-90fc-95da35b58df6,E000954,green copy that I'm heading there next,8:46,8:48,,s^af^cc,21b,,,,T000724,TM000262,"Agreement, MoveTo"
6318266f-3e33-4c28-bcfa-8625dc3a4de3,E000947,blue I'm marking an SOS here for the stew clear victims for you to take in the E section of brooms,8:55,9:3,blue I'm marking an SOS here for the stew clear victims for you to take in the E section of rooms,s^cc,,"""stew""?",negative,fear,T000724,TM000262,SOSMarker
993777ca-ead9-41fc-9ac5-bb620384aa4a,E000955,so I'm marking a so s there's also A1 critical victim right there as well,8:56,9:3,so I'm marking a SOS there's also a one critical victim right there as well,s^cc,22a,,negative,fear,T000724,TM000262,KnowledgeSharing
396c15c9-baa6-4d63-bacb-c079ae4afc2d,E000954,green commit Delta Area Head Southwest we have a lot of critical victims in the southwest corner,9:6,9:12,Green copy when you're done with the area head Southwest we have a lot of critical victims in the southwest corner,s^af^co,22b.23a,,negative,fear,T000724,TM000262,KnowledgeSharing
f21b3728-0c11-4bd7-b4ba-6e7563090546,E000947,okay blue speaking red let's just cut and started Bond here I want to go to try to get all of the critical Zone and focus those,9:15,9:24,okay blue speaking red let's just cut and start down here I want to go to try to get all of the critical Zone and focus those,s^af^cc^co,23b-1.24a,,positive,neutral,T000724,TM000262,"Agreement, Instruction, Instruction"
d28a3427-6205-4d70-8a1e-25eb3b7de028,E000955,Southwest room,9:07,9:11,,s^af,23b-2,,,,T000724,TM000262,
fd349080-377b-4c99-864a-a5569142a8db,E000955,sounds great,9:15,9:17,,s^ba,24b-1,,positive,neutral,T000724,TM000262,Agreement
